phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,parallax_over_error,ag_gspphot,teff_gspphot,logg_gspphot
17.436195,17.885738,16.842527,0.4356681088220096,0.096324354,4.5229278,0.0027,4990.069,4.7258
20.286055,21.09703,19.091438,2.877543469232927,0.613289,4.691986,,,
7.8867545,8.715588,6.9928923,1.614464343506432,0.026282817,61.42661,,,
15.224947,15.558567,14.721558,0.42801814434944035,0.032440405,13.193983,0.0411,5577.6455,3.7176
17.772114,18.20679,17.176111,0.3493341890520067,0.11315288,3.0872762,0.0064,4992.4033,4.7505
20.690664,20.993963,19.48754,2.364681066960811,1.0590531,2.2328258,,,
19.189161,20.275263,18.084848,0.7983366883118503,0.26895952,2.968241,,,
15.360996,15.709171,14.835286,0.7698254022423014,0.032992873,23.33308,0.2338,5886.0317,4.4618
17.5651,17.886284,17.018244,0.13297726907075252,0.10695483,1.2433031,0.0055,5403.419,4.7276
19.31522,20.093323,18.489225,0.29875397184843533,0.27550516,1.0843861,,,
19.191551,19.650232,18.533436,0.08905769475081504,0.32202896,0.2765518,,,
19.782074,20.849985,18.851124,0.3572229193281273,0.41957507,0.85139215,,,
18.938072,19.895468,18.082869,0.030230027613750682,0.22889443,0.13206974,0.0157,3892.2495,4.8696
16.94904,17.330906,16.379168,0.6106388387838645,0.08040073,7.594942,0.006,5160.2056,4.7353
20.233332,21.15764,19.27939,-0.28853233398745504,0.60269743,-0.47873497,,,
18.920706,20.614706,17.739468,3.3342399126532096,0.26925448,12.38323,0.0098,3192.5222,5.065
15.805893,16.133265,15.306229,0.47288567307394874,0.040412877,11.701362,0.1153,5832.408,4.6095
18.832268,20.589626,17.6929,1.3035796121793843,0.24340715,5.355552,0.015,3283.1694,4.9402
16.010906,16.625761,15.258068,1.3496706947942987,0.049608067,27.206678,0.156,4451.0386,4.3903
18.378965,18.821495,17.809753,0.270102547613179,0.16827033,1.6051704,0.0037,5025.5576,4.7855
20.181215,21.214447,19.189196,1.2175986972778925,0.57327026,2.1239524,,,
17.260134,17.927095,16.493061,0.7132710215413532,0.085053764,8.38612,0.0027,4276.989,4.5621
20.385626,21.327026,19.19855,2.728987020789195,0.7089296,3.849447,,,
20.61881,21.276594,19.535927,-0.08957637394883021,0.8858349,-0.10112085,,,
